"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Bahreïn","BHR","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","3193.92159296184","3454.68033807593","3505.72992990075","3469.60758155208","3502.95908801408","3161.09352517986","2549.33406782823","2733.59531898021","2880.18504687206","2903.37344533516","3073.72375912705","3241.78441022385","3221.81542734503","3407.90058474436","3528.67422722813","3588.31440252947","3625.88406905663","3657.89581746836","3457.48002926464","3596.85190563085","4789.77906842722","4621.72906250813","4820.31847167804","5350.5915791205","5932.51432897675","6657.16842162451","7165.73238817237","7852.21405973098","8706.58886488229","7312.51690402246","7966.24218778967","8926.82560596398","9438.62510704615","9697.31459736398","9574.74979674084","8571.08877048061","8598.06010097463","9155.56611116984","9556.35833098014","9726.78645525195","8810.87840083277","10099.3872606807","11337.1650411314",
"Bahamas","BHS","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","1512.66375545852","1612.93005922673","1714.10474644709","1828.27071977322","1959.86597975286","2115.30628447556","2291.78644356773","2515.85049021157","2742.72314089546","3118.46942024371","3011.79596826868","3108.95437416976","3123.46377278902","3466.05497951571","3197.70234670092","2953.22491963087","3115.53838987656","3386.62638813683","3871.33980727016","5194.46237000173","5967.76788587365","6257.78659039464","6797.83096516882","7324.18655372676","8463.46499921216","9436.23274442434","9858.29572096139","10617.4052687995","10819.2680417121","11533.2607639373","11696.5113658614","11269.9505176448","11025.8783642405","10730.0009716689","11085.1471273516","11447.0178999446","11835.386789885","20415.7061749809","21665.3878591494","23991.7008043163","24849.6064784902","25234.1441512502","26590.1401788013","26204.8804986853","26393.4139538137","28280.870835298","28829.8493750425","29687.865215033","29013.6302870767","27120.6905452145","27046.6576651879","26644.9265775896","28059.6553953426","27389.6019706988","28720.6621934516","29724.9533355233","29675.5358910641","30708.9870181946","31483.9788408235","32279.0113630465","23998.2680191207","28260.4325506367","31458.300811739",
"Bosnie-Herzégovine","BIH","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","540.728750534908","713.229287510795","1072.85264593368","1573.04679046225","1760.40149120584","2071.50902934592","2828.09578044433","3022.2595264953","3330.40050876403","3520.28236821594","3861.61914715921","4310.95709471003","4942.53073986111","5625.88727794972","6471.41587749836","6395.07972406679","6655.56728157419","7007.81909956929","7136.64689549839","7402.43738941093","7661.2121919829","8208.36506518697","8694.40583788616","9244.90621730585","9982.49478181563","10648.0084125056","10465.1111210891","11955.9001792449","14103.6840279002",
"Bélarus","BLR","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.24953588787035E-05","8.82867947479167E-05","0.000900506730798407","0.00962003310854034","0.173981405022316","1.19094577887352","1.88825923619398","3.62572205815447","6.97144141613705","30.1799448634242","91.5246186975242","172.967872747569","264.945241764573","373.234018754589","513.782629777601","673.299589245146","825.274619559718","1016.27212266392","1362.20617475783","1494.97668651008","1797.43513067919","3247.26899968642","5796.82657770284","7102.33521203752","8528.21845549274","9503.14742213254","10026.9510809526","11179.6302966416","12959.2950787628","14303.1275325757","15961.808759789","19013.9622481278","20781.8670624662",
"Belize","BLZ","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","438.754745467873","456.574975735145","473.144259159147","487.693957233315","508.062138898715","546.557545928003","587.625622327923","616.635700245039","653.167864141084","668.669854839392","735.28803606137","788.847275592854","845.23485854111","1006.50246305419","1372.25936868294","1633.77955826026","1619.07830165354","1727.82212170388","1962.09683804424","2140.69650197782","2727.6804369785","2636.25412942647","2391.01794493764","2462.02490121946","2684.45538182205","2602.16528384199","2770.94246143632","3287.89985477834","3662.03927844546","4131.44061898766","6018.98252359123","6424.90158852742","7288.53015517685","7735.2106583169","7776.59059753246","8042.01300870522","8115.7072054899","7995.68896033014","8127.8039367383","8378.70005542832","9284.2940691996","9375.25191455058","9633.3016911015","9833.40782884719","10212.1060677328","10425.3232278199","10951.4458194362","11414.2267298846","11312.816721246","10697.9956775132","10794.5831496464","11042.7325528467","11291.7916447862","11775.8668709093","12136.1772177047","12284.9576653857","12297.4139221863","12201.9893619577","12118.3251061335","12421.1310862386","10533.7523200843","12456.5346185671","13936.7231696178",
"Bermudes","BMU","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","1630.63063063063","1681.31868131868","1731.75965665236","1731.65618448637","1885.48057259714","1956.0878243513","2254.90196078431","2592.30769230769","2830.18867924528","3053.7037037037","3387.27272727273","3866.30036630037","4343.17343173432","5009.2936802974","5853.93258426966","6509.43396226415","7261.27819548872","8370.78651685393","8876.86567164179","9613.38289962825","11218.2178159868","13425.9769663942","14166.1712925391","15902.0203826211","17469.8255675877","18269.5355197019","20450.6645289464","22411.7956749468","24253.1755188784","25517.9217212488","26841.5197383946","27700.3100591315","28669.6817134568","30900.6942794093","31476.0637221848","33989.7231613832","44826.7890701658","48478.8832504091","51371.7408069836","54245.459737293","56284.1686478094","58883.9594265967","62583.1002034588","66111.7252270035","70359.3191088798","75882.0338560339","95221.8588720301","104287.387498459","106935.486341979","101407.764031934","101875.28407346","97774.1620717428","98431.8651810241","99471.6388978631","98467.683993982","102005.62564189","106885.878489327","111820.581466347","113050.73688163","116153.166121638","107791.886435134","111774.669092278","118845.621104325",
"Bolivie","BOL","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","0.00120808681825967","0.00128727332680889","0.0013785732401","0.00145372376055223","0.00160393222734889","0.00174461931944782","0.00189102689896564","0.00209043950448738","0.00232203732346923","0.00246182762837548","0.00263471627952416","0.002776292391197","0.00348783554771951","0.00515518594734497","0.00838212401259333","0.00938379523598535","0.0104239701545757","0.0120398954719098","0.0137076541359194","0.0160791247651674","0.0193963553065021","0.0246396797390855","0.0598260084911841","0.205216117134544","3.09455660311095","370.54412329888","1166.78759066223","1341.21242975565","1588.09315077556","1826.68752630854","2176.25616323796","2640.77517522348","2977.11098059225","3241.96500253364","3592.0640101111","4110.8451335215","4698.325511896","5117.45095217655","5650.14269461494","5706.3488647777","6043.3575020343","6150.21838345024","6368.38379014049","6834.69858495472","7554.68807964689","8213.78164154027","9614.485526734","10607.3082163682","12215.2348750728","12110.5269289587","13486.4449437411","15989.5757468609","17706.645479052","19719.7383888395","20885.2185314501","20561.7332869856","20823.3037068671","22664.8567583164","23984.6580289922","23994.1515447281","21205.4947561871","23115.3084257325","24345.821495389",
"Brésil","BRA","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","1.58334830864693E-11","2.2460203376057E-11","3.49216264009258E-11","6.08633363054289E-11","1.15875205989235E-10","1.83322708459128E-10","2.62503469935479E-10","3.37010759165068E-10","4.56913682226886E-10","5.85684280364779E-10","7.3321782870425E-10","9.50991093236186E-10","1.2454186029317E-09","1.7953805768136E-09","2.55218337136573E-09","3.51095625903888E-09","5.33908759232836E-09","7.95627803594608E-09","1.12747526747281E-08","1.81479374766628E-08","3.71931738675455E-08","6.97703057649052E-08","1.3822719822837E-07","3.03692528925417E-07","9.44843997971451E-07","3.47655349277448E-06","9.12097770521483E-06","2.83421886831587E-05","0.000202236328876056","0.00287557771485047","0.0766310589359562","0.393161586601281","4.11132490091936","88.973973414373","2169.23627233495","4317.58637881337","5148.0271249221","5648.81517441928","5860.33774454045","6269.72029044764","6817.91498411474","7383.09623587891","8249.19437765604","9406.76333616125","10598.3627140806","11619.9972286542","12760.5191156973","14258.6787781596","16140.3731341436","17134.9031104643","19790.0580245347","22082.2732858363","24076.483685254","26430.5586813544","28403.4352757414","29220.9145257643","30307.1680828818","31584.279817612","33326.6145363389","34890.1245926028","35692.9123874493","41519.5459474877","46050.6030741278",
"Barbade","BRB","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","2604.04444846675","3288.03674774374","3517.0015984925","3979.61251767382","4430.17979435","5343.3148129067","8029.18268756778","8799.13932559564","9157.33721375987","9691.81887292645","10529.4252542959","10992.1639635378","12048.6124550064","13253.2263177836","14090.1677989813","15593.6605103591","15633.4502526384","15666.8028773872","15041.5814797165","15900.6877526389","16533.441340099","16999.424329878","18090.2839877775","19090.2045406194","21491.264669514","22474.1643638566","23120.4918063758","23020.0808660886","23317.2580735959","23996.3513882295","25656.8778979907","28347.5027553372","31191.2789128224","34438.0973607816","35101.3266821941","32620.9210675296","32979.5916435818","33814.4185185454","33382.6652715272","33787.2125404078","33848.380679873","33980.4389336997","34687.4508790629","35686.3958565406","36449.7811847487","38005.9247626526","33287.6131574353","34450.9246088193","40037.0303026108",
"Brunéi Darussalam","BRN","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","3241.83273591739","3609.33239784364","3618.18614615568","4010.13326382327","3855.10733368747","4111.20193785951","4347.85744162232","5306.97913626065","7143.19256700097","16953.7436655132","17352.6335239551","21301.4345950662","24781.894934334","25061.3023340296","33509.5712581959","56159.7692647442","47524.7167682471","45484.2246922195","39146.9861172015","37583.4955888244","34901.5617754447","22346.6701477275","24403.0591640304","22035.6571670417","22939.6235930045","24361.6566384655","23697.4727636552","24565.9947515644","23300.6571529927","21384.8973230342","22434.1935893707","23556.8067512312","24638.0281914979","21177.4407156601","23840.7558592854","30982.8773440822","29451.3071243265","30112.7461053407","32267.6092022201","36913.3348684046","43259.698623189","48887.8994013004","48735.5708809023","53041.0746603982","39997.0792521861","47190.653776136","58038.983228146","58534.9631363831","54988.8025805073","51993.9710456588","42184.2410609415","36967.6568214576","38923.1562996774","42141.5972404519","41947.4276791584","37499.4347161696","42261.2690841133","51231.6309652801",
"Bhoutan","BTN","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","2436.36795960092","2811.3102146085","3024.25235605528","3470.23272416689","3876.99055714483","4168.34225163458","4831.04255225373","6120.9167748324","7163.00468726077","7894.92659768581","9019.54867631732","9626.17656902292","11404.8191755931","13229.990515285","15586.0380616199","17856.1719010646","20001.5635523373","23388.9446207016","26916.0018164098","30110.0099826617","32484.9945589886","36098.042550652","40899.0848851785","44335.1360720549","47588.3222998472","52983.1938587988","58882.4038261593","70872.6708958443","77444.1084065376","85616.6197013522","100328.187312549","116268.894804796","131993.821076205","141187.991998782","158060.287061846","172930.348969559","193492.032661075","211039.879463737","219578.596397304","232666.150895357","223034.177080825","241512.73463445","",
"Botswana","BWA","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","42.2978756592866","44.8420394238782","47.3955498221569","49.6258020803547","53.0874626961232","57.4455974429704","64.1901001122022","72.6591132545276","81.5233714633874","94.6761496206989","116.42161001209","150.296537717313","202.84040402106","257.818229399646","300.693061719076","360.817661038836","422.090122438755","471.208275916765","575.645695637125","747.845551203134","878.50983082919","914.27396878342","1021.54526499767","1212.24605620538","1465.69684398228","1862.59993817533","2219.09786027375","2703.70816504297","3834.06592709582","4773.51803950461","5257.16487982622","5773.46253469546","6157.47926191054","6893.63807580311","7605.09835428827","8495.66671892431","10185.3215427682","11317.9700053231","12226.8600754123","14992.9236833736","17099.6852896812","18199.3041721294","19171.8705609065","20352.6923474831","22611.392270929","26813.1256911032","29984.7305237092","32979.7252840272","36495.3503178367","35333.8793077784","41045.26190631","48420.0141796979","48845.7796522519","54060.4391059669","61432.6105037392","59454.5249788411","69893.3398684586","69382.9578573094","70867.568284199","71969.2361116217","67306.2286677759","80258.4023376882","95705.5677003653",
"République centrafricaine","CAF","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","16371.7002395626","17657.0604269033","17503.5688911691","17846.949072578","19208.5446548921","19954.8878930072","20541.5667603567","20871.5179394063","24034.7701590223","24181.2127415077","25283.3270612318","26274.2269413383","26953.0642692071","27525.6787520407","30247.7697321267","35531.6637528257","46499.9460823198","53215.3269702414","58234.6366819008","62362.8919701012","69722.8758535256","77345.0325889693","99650.1228098969","100597.420581244","110440.181047402","152187.068535002","150426.666965987","137996.187481696","141781.96508777","144500.09158958","139631.235847945","134078.684578469","124918.817793201","117217.833019223","148243.138622844","169909.964458209","153271.078050999","158258.039966783","160526.786578244","168349.329149523","173203.802780933","177661.902666295","175794.333936796","164502.604200166","163047.77414512","167603.664102694","177841.266854697","185938.560219254","199018.049875617","213006.348942062","227495.012410766","242791.770621523","268484.987134703","173964.711183593","194963.504957766","208035.427309132","220529.560821316","240821.76762814","242137.050078708","249837.584492729","250650.00464157","255714.895218277","266381.630389895",
"Canada","CAN","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","2190.98275649889","2269.70879389221","2424.58904477336","2560.91561784212","2755.96341496289","2986.40298876599","3282.69925122507","3470.37563651182","3730.94975031549","4052.93072995569","4321.51988369912","4579.84024429069","5055.15903597832","5858.9199065952","6901.46088851664","7666.14824392831","8715.20184728165","9517.37837091816","10442.4620114431","11804.7866284895","13104.6306429272","14841.2272967091","15454.9467048974","16609.1819466586","18041.3575900358","19349.3056063985","20177.1797219938","21716.8172197251","23398.7727638664","24620.9037642675","25116.3747766524","25029.870794103","25322.6645101184","26042.9892328903","27308.7549757052","28380.7307894589","29038.4218042569","30324.9039288104","31189.9719494231","33153.7619823056","36044.8651539331","36895.6067105979","38063.9028364693","39651.7788443368","41818.9295116208","44088.3230931585","45947.8064868033","47969.1933707369","49840.1094494867","46725.7101370711","48994.3078479098","51662.7174532944","52635.6315863855","54221.4603707544","56293.4930251018","55750.1366555352","56094.2059354097","58575.1040162937","60317.4675120121","61528.9180699674","58138.5362960238","65651.2663022388","71541.8959955255",
"Europe centrale et les pays baltes","CEB","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suisse","CHE","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","7816.03757028898","8620.467865743","9320.46928719378","10032.347059058","10938.0302479018","11459.208746836","12177.5007821897","12947.0920602124","13651.8648782721","14626.5717126381","","","","","","","","","","","32498.3256342999","34697.6202984101","36545.3375826454","37488.3146669932","39924.3304539912","42144.4122549501","44000.8307037197","45392.8897408231","47835.9066191483","51217.8218998536","54976.9507017998","56706.8053749586","57251.5882795442","57976.7665259254","58936.6235355769","59259.606484424","59442.5071233129","60351.5003584474","61878.3146444002","62635.2674576438","65635.2490517451","66894.4238708002","66176.1897760981","66440.448638718","67969.0349645618","70033.6508175549","73988.032497347","78012.9820528539","80339.1513106925","77873.48071","79815.0009156656","80347.1645384876","80487.2798214199","80922.6937505207","81285.4933701518","80653.7603369846","80953.1791264129","80995.199506853","83332.6450034994","83598.2720097769","80417.7247325735","84066.1407805336","87941.4766068918",
"Îles Anglo-Normandes","CHI","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24894.0788150696","26731.3947144899","29289.9123229598","29648.5990523404","30210.5770994856","30274.8397273849","31242.8947825971","32202.8614447842","34602.098891338","37559.1450481318","","","","","","","","","43024.4134839147","44820.385558212","46706.0068516492","48007.7917478307","44724.8309596582","49414.2445984839","",
"Chili","CHL","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","0.555281251612047","0.60993307900911","0.702075860346071","1.0477233957555","1.55913068328482","2.14399524354592","3.01073529448683","3.83511389550461","5.21022910810112","7.46072589508672","10.5012473421618","13.2993963169263","24.3017061798691","116.947494926678","917.575042183313","3517.55046345558","12490.8617124372","27417.0041261234","45452.7523158182","71847.4815272129","98731.3571746673","115649.596158594","109197.65143205","133915.942670458","159076.802995252","231023.418718659","291234.125704722","384106.187920758","493878.664096584","607678.815944007","756690.720166009","974245.704911795","1209213.95659229","1423355.59013732","1685620.2697212","2021363.92255256","2216407.20613202","2427326.86490891","2516654.5299039","2534313.80708613","2749842.53746418","2925091.41671033","3085867.92419804","3335454.02163753","3770251.67648002","4232866.98130255","4994163.20753371","5465688.91575407","5633786.59674043","5711158.10549081","6514750.14641121","7075365.06899292","7494816.65068695","7841792.1271793","8364922.63381328","8876429.8922604","9332327.86597942","9762046.89705142","10129421.3769467","10281382.5315175","10436559.9329439","12331052.3896216","13395068.9821272",
"Chine","CHN","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","220.3816690902","186.618811806218","174.564789642069","182.945327441799","210.48034309198","242.454749470417","256.826217024748","237.784109734279","225.187537927206","246.499795860683","278.584652609325","292.103839591965","296.091783348607","312.515590629748","314.066751818737","331.680116107137","321.118316079017","344.478538987021","384.735115759309","423.161250096749","467.531333248406","496.620115737736","532.737489099075","588.377334405019","701.999113331565","865.709014604582","972.652017144893","1123.08132804753","1377.99319886895","1535.7566472802","1662.53684000405","1912.23591459706","2334.35460998996","3027.1571194121","4080.88790260397","5091.06003104108","5898.20784255267","6480.50277357072","6859.90064616908","7229.33228312452","7942.06916853114","8716.68223815701","9506.20311996251","10666.1001954362","12486.9441125706","14368.0317183137","16737.9959738982","20494.3772573479","24100.2081884717","26179.5399647702","30807.9326754404","36277.1363217314","39771.3728109793","43496.6131824917","46911.7187281501","49922.3267613381","53782.9973903833","59592.251090269","65533.742697753","70077.6917902035","71828.1482531358","81369.9764932454","85698.1039885283",
"Côte d'Ivoire","CIV","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","36111.8033975065","39401.701748496","39542.8426973852","44862.5324044323","52225.4881324618","50168.1537718484","53862.0076956737","54852.1855321599","62810.5642138997","67343.4765217884","73451.4686276608","76273.8517611968","77943.3514537832","89350.5952577863","112842.980792414","121754.053447186","155963.658579611","207554.038188217","231507.941015601","243222.916253979","258905.244737054","265773.677316597","277890.799407116","280735.39408859","310713.443130187","314610.237588537","307637.862745212","284307.174953285","276594.284116922","271544.137696576","246783.938444437","239306.220618211","229944.527996433","234878.397767933","334417.538117783","383972.763584927","624156.089921603","686892.44888299","729847.874801611","710811.722570818","700817.147557065","713926.612452617","708246.859541197","680256.725801317","668540.60714688","668082.381095839","681015.742343131","694608.822557613","750768.596764476","770719.065138674","818477.762686267","801925.973340152","842061.393447881","939917.768015407","1048750.16239008","1147885.93051896","1184734.40280847","1227126.02084609","1275049.74898396","1342197.55418012","1352091.74769756","1449198.76168238","1550923.72643254",
"Cameroun","CMR","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","29427.8731391697","30786.4180041555","32071.1617863356","32427.4519756846","34250.0445537596","35060.9824526378","35868.7928118321","38543.3705149398","42270.5811127542","45512.1600189112","49312.0241222901","51393.0605445616","55452.330255462","60554.208560233","72178.1597612797","82772.1303801043","91142.074969979","106966.617167886","131307.047926323","152740.805776565","165518.546892208","203464.740026331","240135.228450669","283312.716250506","336012.677195414","391551.145308965","406040.295204689","375880.35792927","338720.49504195","316803.109316416","293319.989116856","283603.306438199","263451.585582314","366955.048105704","384678.422501541","410481.30317893","418032.509146743","451717.571674882","465633.769503428","484282.673918783","497261.515576155","517793.609902323","541284.003394991","566281.030548125","590608.503458807","595463.439215739","615400.984788016","627490.223213342","658300.109734841","679978.565711113","684703.15997516","705895.844910377","731996.838596539","770058.19015525","805670.740616922","827504.4320023","845094.411476562","859291.988199489","885415.042070648","901534.193500893","885902.001680792","924365.376077058","990829.013403626",
"Congo, République démocratique du","COD","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","3.73839905559878E-11","3.44650616935162E-11","4.9344930686673E-11","9.49769872190905E-11","9.34140896524225E-11","1.27544076373701E-10","1.38947692804343E-10","2.11899688746897E-10","3.43237264926155E-10","4.29153531844742E-10","4.04220014229049E-10","4.51083288369519E-10","4.84647307819823E-10","6.01416511080445E-10","7.13944547978109E-10","7.41620373131755E-10","1.07716267027678E-09","1.45294601472003E-09","1.71248916460699E-09","3.35125172375453E-09","5.02895085516375E-09","6.67048279170973E-09","9.27028051343306E-09","1.63003099240049E-08","3.16635884073321E-08","3.88268852411965E-08","5.07041760866432E-08","8.773404972351E-08","1.63685680973173E-07","3.29314392616689E-07","6.22169020828625E-07","1.34427349706728E-05","0.000461751553559189","0.00680126982638369","1.67427069555937","9.15824317499477","65.6501508237696","178.482989611531","217.666103997418","1097.32975915297","27091.217031105","44534.137052887","58571.1197563102","68099.2939188269","75044.2191016876","100265.963471389","115918.646762689","143455.986585839","177793.05357884","234963.955031312","294265.808606395","346073.520679391","379653.036527716","409082.096456248","436953.133864106","446384.540788689","460726.295740011","660582.950159043","886242.769562814","948916.684965969","971222.130509198","1148295.10644021","1263713.24969792",
